1671178811008|3|statement|connection 0|url jdbc:p6spy:postgresql://localhost:58818/test|SELECT version()|SELECT version()
1671178811064|1|statement|connection 0|url jdbc:p6spy:postgresql://localhost:58818/test|SELECT EXISTS (   SELECT 1   FROM   pg_catalog.pg_class c   JOIN   pg_catalog.pg_namespace n ON n.oid = c.relnamespace   WHERE  n.nspname = ?   AND    c.relname = ?   AND    c.relkind = 'r' )|SELECT EXISTS (   SELECT 1   FROM   pg_catalog.pg_class c   JOIN   pg_catalog.pg_namespace n ON n.oid = c.relnamespace   WHERE  n.nspname = 'public'   AND    c.relname = 'flyway_schema_history'   AND    c.relkind = 'r' )
1671178811075|5|statement|connection 0|url jdbc:p6spy:postgresql://localhost:58818/test|CREATE TABLE "public"."flyway_schema_history" (     "installed_rank" INT NOT NULL,     "version" VARCHAR(50),     "description" VARCHAR(200) NOT NULL,     "type" VARCHAR(20) NOT NULL,     "script" VARCHAR(1000) NOT NULL,     "checksum" INTEGER,     "installed_by" VARCHAR(100) NOT NULL,     "installed_on" TIMESTAMP NOT NULL DEFAULT now(),     "execution_time" INTEGER NOT NULL,     "success" BOOLEAN NOT NULL )|CREATE TABLE "public"."flyway_schema_history" (     "installed_rank" INT NOT NULL,     "version" VARCHAR(50),     "description" VARCHAR(200) NOT NULL,     "type" VARCHAR(20) NOT NULL,     "script" VARCHAR(1000) NOT NULL,     "checksum" INTEGER,     "installed_by" VARCHAR(100) NOT NULL,     "installed_on" TIMESTAMP NOT NULL DEFAULT now(),     "execution_time" INTEGER NOT NULL,     "success" BOOLEAN NOT NULL )
1671178811078|2|statement|connection 0|url jdbc:p6spy:postgresql://localhost:58818/test|ALTER TABLE "public"."flyway_schema_history" ADD CONSTRAINT "flyway_schema_history_pk" PRIMARY KEY ("installed_rank")|ALTER TABLE "public"."flyway_schema_history" ADD CONSTRAINT "flyway_schema_history_pk" PRIMARY KEY ("installed_rank")
1671178811079|1|statement|connection 0|url jdbc:p6spy:postgresql://localhost:58818/test|CREATE INDEX "flyway_schema_history_s_idx" ON "public"."flyway_schema_history" ("success")|CREATE INDEX "flyway_schema_history_s_idx" ON "public"."flyway_schema_history" ("success")
1671178811080|1|commit|connection 0|url jdbc:p6spy:postgresql://localhost:58818/test||
1671178811081|1|statement|connection 0|url jdbc:p6spy:postgresql://localhost:58818/test|SET ROLE 'duke'|SET ROLE 'duke'
1671178811083|1|statement|connection 0|url jdbc:p6spy:postgresql://localhost:58818/test|SELECT EXISTS (   SELECT 1   FROM   pg_catalog.pg_class c   JOIN   pg_catalog.pg_namespace n ON n.oid = c.relnamespace   WHERE  n.nspname = ?   AND    c.relname = ?   AND    c.relkind = 'r' )|SELECT EXISTS (   SELECT 1   FROM   pg_catalog.pg_class c   JOIN   pg_catalog.pg_namespace n ON n.oid = c.relnamespace   WHERE  n.nspname = 'public'   AND    c.relname = 'flyway_schema_history'   AND    c.relkind = 'r' )
1671178811084|0|commit|connection 0|url jdbc:p6spy:postgresql://localhost:58818/test||
1671178811093|0|statement|connection 1|url jdbc:p6spy:postgresql://localhost:58818/test|SHOW search_path|SHOW search_path
1671178811094|0|statement|connection 1|url jdbc:p6spy:postgresql://localhost:58818/test|SELECT CURRENT_USER|SELECT CURRENT_USER
1671178811095|0|statement|connection 0|url jdbc:p6spy:postgresql://localhost:58818/test|SET ROLE 'duke'|SET ROLE 'duke'
1671178811096|0|statement|connection 0|url jdbc:p6spy:postgresql://localhost:58818/test|SELECT pg_try_advisory_xact_lock(77433833903597)|SELECT pg_try_advisory_xact_lock(77433833903597)
1671178811097|0|statement|connection 0|url jdbc:p6spy:postgresql://localhost:58818/test|SET ROLE 'duke'|SET ROLE 'duke'
1671178811097|0|statement|connection 0|url jdbc:p6spy:postgresql://localhost:58818/test|SELECT EXISTS (   SELECT 1   FROM   pg_catalog.pg_class c   JOIN   pg_catalog.pg_namespace n ON n.oid = c.relnamespace   WHERE  n.nspname = ?   AND    c.relname = ?   AND    c.relkind = 'r' )|SELECT EXISTS (   SELECT 1   FROM   pg_catalog.pg_class c   JOIN   pg_catalog.pg_namespace n ON n.oid = c.relnamespace   WHERE  n.nspname = 'public'   AND    c.relname = 'flyway_schema_history'   AND    c.relkind = 'r' )
1671178811100|1|statement|connection 0|url jdbc:p6spy:postgresql://localhost:58818/test|/*NO LOAD BALANCE*/ SELECT "installed_rank","version","description","type","script","checksum","installed_on","installed_by","execution_time","success" FROM "public"."flyway_schema_history" WHERE "installed_rank" > ? ORDER BY "installed_rank"|/*NO LOAD BALANCE*/ SELECT "installed_rank","version","description","type","script","checksum","installed_on","installed_by","execution_time","success" FROM "public"."flyway_schema_history" WHERE "installed_rank" > -1 ORDER BY "installed_rank"
1671178811104|1|statement|connection 1|url jdbc:p6spy:postgresql://localhost:58818/test|SET ROLE 'duke'|SET ROLE 'duke'
1671178811105|0|statement|connection 0|url jdbc:p6spy:postgresql://localhost:58818/test|SELECT COUNT(*) FROM pg_namespace WHERE nspname=?|SELECT COUNT(*) FROM pg_namespace WHERE nspname='public'
1671178811106|0|statement|connection 1|url jdbc:p6spy:postgresql://localhost:58818/test|SELECT set_config('search_path', ?, false)|SELECT set_config('search_path', '"public","$user", public', false)
1671178811107|0|statement|connection 1|url jdbc:p6spy:postgresql://localhost:58818/test|SELECT version()|SELECT version()
1671178811107|0|statement|connection 1|url jdbc:p6spy:postgresql://localhost:58818/test|SELECT version()|SELECT version()
1671178811110|2|statement|connection 1|url jdbc:p6spy:postgresql://localhost:58818/test|CREATE TABLE book (  id BIGINT GENERATED BY DEFAULT AS IDENTITY PRIMARY KEY,  title VARCHAR(255) NOT NULL,  isbn VARCHAR(13) NOT NULL UNIQUE,  author VARCHAR(255),  genre VARCHAR(255),  thumbnail_url VARCHAR(255),  description TEXT,  publisher VARCHAR(255),  pages BIGINT )|CREATE TABLE book (  id BIGINT GENERATED BY DEFAULT AS IDENTITY PRIMARY KEY,  title VARCHAR(255) NOT NULL,  isbn VARCHAR(13) NOT NULL UNIQUE,  author VARCHAR(255),  genre VARCHAR(255),  thumbnail_url VARCHAR(255),  description TEXT,  publisher VARCHAR(255),  pages BIGINT )
1671178811111|0|statement|connection 0|url jdbc:p6spy:postgresql://localhost:58818/test|SET ROLE 'duke'|SET ROLE 'duke'
1671178811112|0|statement|connection 0|url jdbc:p6spy:postgresql://localhost:58818/test|SELECT EXISTS (   SELECT 1   FROM   pg_catalog.pg_class c   JOIN   pg_catalog.pg_namespace n ON n.oid = c.relnamespace   WHERE  n.nspname = ?   AND    c.relname = ?   AND    c.relkind = 'r' )|SELECT EXISTS (   SELECT 1   FROM   pg_catalog.pg_class c   JOIN   pg_catalog.pg_namespace n ON n.oid = c.relnamespace   WHERE  n.nspname = 'public'   AND    c.relname = 'flyway_schema_history'   AND    c.relkind = 'r' )
1671178811113|0|statement|connection 0|url jdbc:p6spy:postgresql://localhost:58818/test|/*NO LOAD BALANCE*/ SELECT "installed_rank","version","description","type","script","checksum","installed_on","installed_by","execution_time","success" FROM "public"."flyway_schema_history" WHERE "installed_rank" > ? ORDER BY "installed_rank"|/*NO LOAD BALANCE*/ SELECT "installed_rank","version","description","type","script","checksum","installed_on","installed_by","execution_time","success" FROM "public"."flyway_schema_history" WHERE "installed_rank" > -1 ORDER BY "installed_rank"
1671178811114|0|statement|connection 0|url jdbc:p6spy:postgresql://localhost:58818/test|SET ROLE 'duke'|SET ROLE 'duke'
1671178811114|0|statement|connection 0|url jdbc:p6spy:postgresql://localhost:58818/test|SELECT current_user|SELECT current_user
1671178811116|1|statement|connection 0|url jdbc:p6spy:postgresql://localhost:58818/test|INSERT INTO "public"."flyway_schema_history" ("installed_rank", "version", "description", "type", "script", "checksum", "installed_by", "execution_time", "success") VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?)|INSERT INTO "public"."flyway_schema_history" ("installed_rank", "version", "description", "type", "script", "checksum", "installed_by", "execution_time", "success") VALUES (1, '001', 'INIT BOOK TABLE', 'SQL', 'V001__INIT_BOOK_TABLE.sql', -2013603591, 'duke', 7, true)
1671178811117|0|commit|connection 1|url jdbc:p6spy:postgresql://localhost:58818/test||
1671178811118|0|commit|connection 0|url jdbc:p6spy:postgresql://localhost:58818/test||
1671178811118|0|statement|connection 0|url jdbc:p6spy:postgresql://localhost:58818/test|SET ROLE 'duke'|SET ROLE 'duke'
1671178811119|0|statement|connection 0|url jdbc:p6spy:postgresql://localhost:58818/test|SELECT pg_try_advisory_xact_lock(77433833903597)|SELECT pg_try_advisory_xact_lock(77433833903597)
1671178811119|0|statement|connection 0|url jdbc:p6spy:postgresql://localhost:58818/test|SET ROLE 'duke'|SET ROLE 'duke'
1671178811120|0|statement|connection 0|url jdbc:p6spy:postgresql://localhost:58818/test|SELECT EXISTS (   SELECT 1   FROM   pg_catalog.pg_class c   JOIN   pg_catalog.pg_namespace n ON n.oid = c.relnamespace   WHERE  n.nspname = ?   AND    c.relname = ?   AND    c.relkind = 'r' )|SELECT EXISTS (   SELECT 1   FROM   pg_catalog.pg_class c   JOIN   pg_catalog.pg_namespace n ON n.oid = c.relnamespace   WHERE  n.nspname = 'public'   AND    c.relname = 'flyway_schema_history'   AND    c.relkind = 'r' )
1671178811121|0|statement|connection 0|url jdbc:p6spy:postgresql://localhost:58818/test|/*NO LOAD BALANCE*/ SELECT "installed_rank","version","description","type","script","checksum","installed_on","installed_by","execution_time","success" FROM "public"."flyway_schema_history" WHERE "installed_rank" > ? ORDER BY "installed_rank"|/*NO LOAD BALANCE*/ SELECT "installed_rank","version","description","type","script","checksum","installed_on","installed_by","execution_time","success" FROM "public"."flyway_schema_history" WHERE "installed_rank" > -1 ORDER BY "installed_rank"
1671178811125|0|statement|connection 1|url jdbc:p6spy:postgresql://localhost:58818/test|SET ROLE 'duke'|SET ROLE 'duke'
1671178811126|1|statement|connection 0|url jdbc:p6spy:postgresql://localhost:58818/test|SELECT COUNT(*) FROM pg_namespace WHERE nspname=?|SELECT COUNT(*) FROM pg_namespace WHERE nspname='public'
1671178811127|0|statement|connection 1|url jdbc:p6spy:postgresql://localhost:58818/test|SELECT set_config('search_path', ?, false)|SELECT set_config('search_path', '"public","$user", public', false)
1671178811128|0|statement|connection 1|url jdbc:p6spy:postgresql://localhost:58818/test|SELECT version()|SELECT version()
1671178811129|0|statement|connection 1|url jdbc:p6spy:postgresql://localhost:58818/test|SELECT version()|SELECT version()
1671178811130|1|statement|connection 1|url jdbc:p6spy:postgresql://localhost:58818/test|CREATE TABLE users (   id BIGINT GENERATED BY DEFAULT AS IDENTITY PRIMARY KEY,   name VARCHAR(255) NOT NULL,   email VARCHAR(255) NOT NULL UNIQUE,   created_at TIMESTAMP NOT NULL )|CREATE TABLE users (   id BIGINT GENERATED BY DEFAULT AS IDENTITY PRIMARY KEY,   name VARCHAR(255) NOT NULL,   email VARCHAR(255) NOT NULL UNIQUE,   created_at TIMESTAMP NOT NULL )
1671178811131|0|statement|connection 0|url jdbc:p6spy:postgresql://localhost:58818/test|SET ROLE 'duke'|SET ROLE 'duke'
1671178811132|0|statement|connection 0|url jdbc:p6spy:postgresql://localhost:58818/test|SELECT EXISTS (   SELECT 1   FROM   pg_catalog.pg_class c   JOIN   pg_catalog.pg_namespace n ON n.oid = c.relnamespace   WHERE  n.nspname = ?   AND    c.relname = ?   AND    c.relkind = 'r' )|SELECT EXISTS (   SELECT 1   FROM   pg_catalog.pg_class c   JOIN   pg_catalog.pg_namespace n ON n.oid = c.relnamespace   WHERE  n.nspname = 'public'   AND    c.relname = 'flyway_schema_history'   AND    c.relkind = 'r' )
1671178811132|0|statement|connection 0|url jdbc:p6spy:postgresql://localhost:58818/test|/*NO LOAD BALANCE*/ SELECT "installed_rank","version","description","type","script","checksum","installed_on","installed_by","execution_time","success" FROM "public"."flyway_schema_history" WHERE "installed_rank" > ? ORDER BY "installed_rank"|/*NO LOAD BALANCE*/ SELECT "installed_rank","version","description","type","script","checksum","installed_on","installed_by","execution_time","success" FROM "public"."flyway_schema_history" WHERE "installed_rank" > 1 ORDER BY "installed_rank"
1671178811133|0|statement|connection 0|url jdbc:p6spy:postgresql://localhost:58818/test|SET ROLE 'duke'|SET ROLE 'duke'
1671178811134|0|statement|connection 0|url jdbc:p6spy:postgresql://localhost:58818/test|INSERT INTO "public"."flyway_schema_history" ("installed_rank", "version", "description", "type", "script", "checksum", "installed_by", "execution_time", "success") VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?)|INSERT INTO "public"."flyway_schema_history" ("installed_rank", "version", "description", "type", "script", "checksum", "installed_by", "execution_time", "success") VALUES (2, '002', 'INIT USER TABLE', 'SQL', 'V002__INIT_USER_TABLE.sql', 1159924320, 'duke', 6, true)
1671178811135|0|commit|connection 1|url jdbc:p6spy:postgresql://localhost:58818/test||
1671178811135|0|commit|connection 0|url jdbc:p6spy:postgresql://localhost:58818/test||
1671178811136|0|statement|connection 0|url jdbc:p6spy:postgresql://localhost:58818/test|SET ROLE 'duke'|SET ROLE 'duke'
1671178811137|1|statement|connection 0|url jdbc:p6spy:postgresql://localhost:58818/test|SELECT pg_try_advisory_xact_lock(77433833903597)|SELECT pg_try_advisory_xact_lock(77433833903597)
1671178811138|0|statement|connection 0|url jdbc:p6spy:postgresql://localhost:58818/test|SET ROLE 'duke'|SET ROLE 'duke'
1671178811139|0|statement|connection 0|url jdbc:p6spy:postgresql://localhost:58818/test|SELECT EXISTS (   SELECT 1   FROM   pg_catalog.pg_class c   JOIN   pg_catalog.pg_namespace n ON n.oid = c.relnamespace   WHERE  n.nspname = ?   AND    c.relname = ?   AND    c.relkind = 'r' )|SELECT EXISTS (   SELECT 1   FROM   pg_catalog.pg_class c   JOIN   pg_catalog.pg_namespace n ON n.oid = c.relnamespace   WHERE  n.nspname = 'public'   AND    c.relname = 'flyway_schema_history'   AND    c.relkind = 'r' )
1671178811140|0|statement|connection 0|url jdbc:p6spy:postgresql://localhost:58818/test|/*NO LOAD BALANCE*/ SELECT "installed_rank","version","description","type","script","checksum","installed_on","installed_by","execution_time","success" FROM "public"."flyway_schema_history" WHERE "installed_rank" > ? ORDER BY "installed_rank"|/*NO LOAD BALANCE*/ SELECT "installed_rank","version","description","type","script","checksum","installed_on","installed_by","execution_time","success" FROM "public"."flyway_schema_history" WHERE "installed_rank" > 1 ORDER BY "installed_rank"
1671178811142|0|statement|connection 1|url jdbc:p6spy:postgresql://localhost:58818/test|SET ROLE 'duke'|SET ROLE 'duke'
1671178811143|0|statement|connection 0|url jdbc:p6spy:postgresql://localhost:58818/test|SELECT COUNT(*) FROM pg_namespace WHERE nspname=?|SELECT COUNT(*) FROM pg_namespace WHERE nspname='public'
1671178811143|0|statement|connection 1|url jdbc:p6spy:postgresql://localhost:58818/test|SELECT set_config('search_path', ?, false)|SELECT set_config('search_path', '"public","$user", public', false)
1671178811144|0|statement|connection 1|url jdbc:p6spy:postgresql://localhost:58818/test|SELECT version()|SELECT version()
1671178811145|0|statement|connection 1|url jdbc:p6spy:postgresql://localhost:58818/test|SELECT version()|SELECT version()
1671178811147|2|statement|connection 1|url jdbc:p6spy:postgresql://localhost:58818/test|CREATE TABLE review (   id BIGINT GENERATED BY DEFAULT AS IDENTITY PRIMARY KEY,   title VARCHAR(255) NOT NULL,   content TEXT NOT NULL,   rating INTEGER NOT NULL,   created_at TIMESTAMP NOT NULL,   book_id BIGINT REFERENCES book,   user_id BIGINT REFERENCES users )|CREATE TABLE review (   id BIGINT GENERATED BY DEFAULT AS IDENTITY PRIMARY KEY,   title VARCHAR(255) NOT NULL,   content TEXT NOT NULL,   rating INTEGER NOT NULL,   created_at TIMESTAMP NOT NULL,   book_id BIGINT REFERENCES book,   user_id BIGINT REFERENCES users )
1671178811148|0|statement|connection 0|url jdbc:p6spy:postgresql://localhost:58818/test|SET ROLE 'duke'|SET ROLE 'duke'
1671178811149|0|statement|connection 0|url jdbc:p6spy:postgresql://localhost:58818/test|SELECT EXISTS (   SELECT 1   FROM   pg_catalog.pg_class c   JOIN   pg_catalog.pg_namespace n ON n.oid = c.relnamespace   WHERE  n.nspname = ?   AND    c.relname = ?   AND    c.relkind = 'r' )|SELECT EXISTS (   SELECT 1   FROM   pg_catalog.pg_class c   JOIN   pg_catalog.pg_namespace n ON n.oid = c.relnamespace   WHERE  n.nspname = 'public'   AND    c.relname = 'flyway_schema_history'   AND    c.relkind = 'r' )
1671178811150|0|statement|connection 0|url jdbc:p6spy:postgresql://localhost:58818/test|/*NO LOAD BALANCE*/ SELECT "installed_rank","version","description","type","script","checksum","installed_on","installed_by","execution_time","success" FROM "public"."flyway_schema_history" WHERE "installed_rank" > ? ORDER BY "installed_rank"|/*NO LOAD BALANCE*/ SELECT "installed_rank","version","description","type","script","checksum","installed_on","installed_by","execution_time","success" FROM "public"."flyway_schema_history" WHERE "installed_rank" > 2 ORDER BY "installed_rank"
1671178811151|0|statement|connection 0|url jdbc:p6spy:postgresql://localhost:58818/test|SET ROLE 'duke'|SET ROLE 'duke'
1671178811152|0|statement|connection 0|url jdbc:p6spy:postgresql://localhost:58818/test|INSERT INTO "public"."flyway_schema_history" ("installed_rank", "version", "description", "type", "script", "checksum", "installed_by", "execution_time", "success") VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?)|INSERT INTO "public"."flyway_schema_history" ("installed_rank", "version", "description", "type", "script", "checksum", "installed_by", "execution_time", "success") VALUES (3, '003', 'INIT REVIEW TABLE', 'SQL', 'V003__INIT_REVIEW_TABLE.sql', -102742912, 'duke', 6, true)
1671178811152|0|commit|connection 1|url jdbc:p6spy:postgresql://localhost:58818/test||
1671178811153|0|commit|connection 0|url jdbc:p6spy:postgresql://localhost:58818/test||
1671178811153|0|statement|connection 0|url jdbc:p6spy:postgresql://localhost:58818/test|SET ROLE 'duke'|SET ROLE 'duke'
1671178811154|0|statement|connection 0|url jdbc:p6spy:postgresql://localhost:58818/test|SELECT pg_try_advisory_xact_lock(77433833903597)|SELECT pg_try_advisory_xact_lock(77433833903597)
1671178811154|0|statement|connection 0|url jdbc:p6spy:postgresql://localhost:58818/test|SET ROLE 'duke'|SET ROLE 'duke'
1671178811155|0|statement|connection 0|url jdbc:p6spy:postgresql://localhost:58818/test|SELECT EXISTS (   SELECT 1   FROM   pg_catalog.pg_class c   JOIN   pg_catalog.pg_namespace n ON n.oid = c.relnamespace   WHERE  n.nspname = ?   AND    c.relname = ?   AND    c.relkind = 'r' )|SELECT EXISTS (   SELECT 1   FROM   pg_catalog.pg_class c   JOIN   pg_catalog.pg_namespace n ON n.oid = c.relnamespace   WHERE  n.nspname = 'public'   AND    c.relname = 'flyway_schema_history'   AND    c.relkind = 'r' )
1671178811155|0|statement|connection 0|url jdbc:p6spy:postgresql://localhost:58818/test|/*NO LOAD BALANCE*/ SELECT "installed_rank","version","description","type","script","checksum","installed_on","installed_by","execution_time","success" FROM "public"."flyway_schema_history" WHERE "installed_rank" > ? ORDER BY "installed_rank"|/*NO LOAD BALANCE*/ SELECT "installed_rank","version","description","type","script","checksum","installed_on","installed_by","execution_time","success" FROM "public"."flyway_schema_history" WHERE "installed_rank" > 2 ORDER BY "installed_rank"
1671178811156|0|commit|connection 0|url jdbc:p6spy:postgresql://localhost:58818/test||
1671178811157|0|statement|connection 1|url jdbc:p6spy:postgresql://localhost:58818/test|SET ROLE 'duke'|SET ROLE 'duke'
1671178811158|0|statement|connection 1|url jdbc:p6spy:postgresql://localhost:58818/test|SELECT set_config('search_path', ?, false)|SELECT set_config('search_path', '"$user", public', false)
1671178811158|0|commit|connection 1|url jdbc:p6spy:postgresql://localhost:58818/test||
1671178811161|0|statement|connection 0|url jdbc:p6spy:postgresql://localhost:58818/test|SET ROLE 'duke'|SET ROLE 'duke'
1671178811162|0|statement|connection 0|url jdbc:p6spy:postgresql://localhost:58818/test|SELECT set_config('search_path', ?, false)|SELECT set_config('search_path', '"$user", public', false)
1671178811163|0|commit|connection 0|url jdbc:p6spy:postgresql://localhost:58818/test||
1671178811352|1|statement|connection 0|url jdbc:p6spy:postgresql://localhost:58818/test|select version()|select version()
1671178811697|6|statement|connection 0|url jdbc:p6spy:postgresql://localhost:58818/test|select * from information_schema.sequences|select * from information_schema.sequences
1671178811922|2|statement|connection 0|url jdbc:p6spy:postgresql://localhost:58818/test|INSERT INTO users (id, name, email, created_at) VALUES (1, 'Duke', 'duke@spring.io', '2020-08-11T07:45:00.500+0200')|INSERT INTO users (id, name, email, created_at) VALUES (1, 'Duke', 'duke@spring.io', '2020-08-11T07:45:00.500+0200')
1671178811924|1|statement|connection 0|url jdbc:p6spy:postgresql://localhost:58818/test|INSERT INTO book (id, title, isbn, author, genre, thumbnail_url, description, publisher, pages) VALUES (1, 'Java 14', '1234567891234', 'duke', 'Software Engineering', 'http://localhost:8080/image.png', 'New features of Java 14', 'JavaPublisher', 42)|INSERT INTO book (id, title, isbn, author, genre, thumbnail_url, description, publisher, pages) VALUES (1, 'Java 14', '1234567891234', 'duke', 'Software Engineering', 'http://localhost:8080/image.png', 'New features of Java 14', 'JavaPublisher', 42)
1671178811925|0|statement|connection 0|url jdbc:p6spy:postgresql://localhost:58818/test|INSERT INTO book (id, title, isbn, author, genre, thumbnail_url, description, publisher, pages) VALUES (2, 'Spring Boot', '1234567891235', 'duke', 'Software Engineering', 'http://localhost:8080/imageTwo.png', 'Development with Spring Boot', 'SpringIO', 42)|INSERT INTO book (id, title, isbn, author, genre, thumbnail_url, description, publisher, pages) VALUES (2, 'Spring Boot', '1234567891235', 'duke', 'Software Engineering', 'http://localhost:8080/imageTwo.png', 'Development with Spring Boot', 'SpringIO', 42)
1671178811926|1|statement|connection 0|url jdbc:p6spy:postgresql://localhost:58818/test|INSERT INTO review (title, content, rating, created_at, book_id, user_id) VALUES ('Nice book!', 'Can recommend reading it', 5, '2020-08-11T07:45:00.500+0200', 1, 1)|INSERT INTO review (title, content, rating, created_at, book_id, user_id) VALUES ('Nice book!', 'Can recommend reading it', 5, '2020-08-11T07:45:00.500+0200', 1, 1)
1671178811928|1|statement|connection 0|url jdbc:p6spy:postgresql://localhost:58818/test|INSERT INTO review (title, content, rating, created_at, book_id, user_id) VALUES ('Did not understand anything', 'To advanced for beginners', 1, '2020-08-11T07:45:00.500+0200', 2, 1)|INSERT INTO review (title, content, rating, created_at, book_id, user_id) VALUES ('Did not understand anything', 'To advanced for beginners', 1, '2020-08-11T07:45:00.500+0200', 2, 1)
